,城市ID,行政归属,城市简称,拼音,lat,lon
2743,WJ4JMB7S80MZ,西藏自治区/林芝市/朗县,西藏/林芝/朗县,Langxian,29.05,93.07
2744,WJ1Q3KPFD1QS,西藏自治区/山南市,西藏/山南/山南,Shannan,29.246042,91.823482
2745,WJ1Q230V5FZT,西藏自治区/山南市/乃东区,西藏/山南/乃东,Naidong,29.23,91.77
2746,WJ0YRYDKXB3J,西藏自治区/山南市/扎囊县,西藏/山南/札囊,Zhanang,29.2601132,91.3986878
2747,WJ0WWMCSGEUU,西藏自治区/山南市/贡嘎县,西藏/山南/贡嘎,Gongga,29.3,90.98
2748,WJ1QTBQYJ7MP,西藏自治区/山南市/桑日县,西藏/山南/桑日,Sangri,29.27,92.02
2749,WJ1JNHZ24B4Z,西藏自治区/山南市/琼结县,西藏/山南/琼结,Qiongjie,29.03,91.68
2750,WJ1T6H1CP8YB,西藏自治区/山南市/曲松县,西藏/山南/曲松,Qusong,29.07,92.2
2751,WJ118X92C2J7,西藏自治区/山南市/措美县,西藏/山南/措美,Cuomei,28.43,91.43
2752,WJ097Y3T2RRN,西藏自治区/山南市/洛扎县,西藏/山南/洛扎,Luozha,28.38,90.87
2753,WJ1VFDWEN3G7,西藏自治区/山南市/加查县,西藏/山南/加查,Jiacha,29.15,92.58
2754,WJ1C8JWW7PVR,西藏自治区/山南市/隆子县,西藏/山南/隆子,Longzi,28.42,92.47
2755,WHCRK35ZY633,西藏自治区/山南市/错那县,西藏/山南/错那,Cuona,28,91.95
2756,WJ0KC1G62XMT,西藏自治区/山南市/浪卡子县,西藏/山南/浪卡子,Langkazi,28.97,90.4
2757,WJ97P4G263RF,西藏自治区/那曲市,西藏/那曲/那曲,Naqu,31.48,92.07
2758,WJ97N9Q6PJUR,西藏自治区/那曲市/色尼区,西藏/那曲/色尼,Seni,31.47208558,92.05234651
2759,WJ6Q3GWT4QPE,西藏自治区/那曲市/嘉黎县,西藏/那曲/嘉黎,Jiali,30.65,93.25
2760,WJDE5DZ8Q1QF,西藏自治区/那曲市/比如县,西藏/那曲/比如,Biru,31.48,93.68
2761,WJ9WSR6B9CUR,西藏自治区/那曲市/聂荣县,西藏/那曲/聂荣,Nierong,32.12,92.3
2762,WJ9PW4X66U4B,西藏自治区/那曲市/安多县,西藏/那曲/安多,Anduo,32.27,91.68
2763,TVRPFX4Y6Q8F,西藏自治区/那曲市/申扎县,西藏/那曲/申扎,Shenzha,30.93311499,88.70748763
2764,WJDTQ58D2QSR,西藏自治区/那曲市/索县,西藏/那曲/索县,Suoxian,31.88,93.78
2765,WJ842QWX6PC4,西藏自治区/那曲市/班戈县,西藏/那曲/班戈,Bange,31.37,90.02
2766,WJDVESWT9Z3V,西藏自治区/那曲市/巴青县,西藏/那曲/巴青,Baqing,31.93,94.03
2767,TVWHBCQGYM6K,西藏自治区/那曲市/尼玛县,西藏/那曲/尼玛,Nima,31.78,87.23
2768,TYN9ZT6T4ZPF,西藏自治区/那曲市/双湖县,西藏/那曲/双湖,Shuanghu,33.1885,88.837641
2769,TV9JG0M1S9QU,西藏自治区/阿里地区,西藏/阿里/阿里,Ali,31.9498805,80.2951546
2770,TV3SR5FNQ16U,西藏自治区/阿里地区/普兰县,西藏/阿里/普兰,Pulan,30.3,81.17
2771,TV8EPFU86C2D,西藏自治区/阿里地区/札达县,西藏/阿里/札达,Zhada,31.48,79.8
2772,TVBBYSRN1R0G,西藏自治区/阿里地区/噶尔县,西藏/阿里/噶尔,Gaer,32.5,80.1
2773,TVBTYHDKDEH2,西藏自治区/阿里地区/日土县,西藏/阿里/日土,Ritu,33.38,79.72
2774,TVC8MFJZ9JB0,西藏自治区/阿里地区/革吉县,西藏/阿里/革吉,Geji,32.4,81.12
2775,TVEZC01CHURT,西藏自治区/阿里地区/改则县,西藏/阿里/改则,Gaize,32.3,84.07
2776,TVS86P4BSG4G,西藏自治区/阿里地区/措勤县,西藏/阿里/措勤,Cuoqin,31.02,85.17
2777,WQJ6YY8MHZP0,陕西省/西安市,陕西/西安/西安,Xian,34.27,108.93
2778,WQJ6ZQ76D36J,陕西省/西安市/新城区,陕西/西安/新城,Xincheng,34.2681675,108.9559785
2779,WQJ6YUKZ3YZQ,陕西省/西安市/碑林区,陕西/西安/碑林,Beilin,34.25802629,108.9360515
2780,WQJ6YVZPX158,陕西省/西安市/莲湖区,陕西/西安/莲湖,Lianhu,34.26627709,108.9393617
2781,WQJDCY2TU0U9,陕西省/西安市/灞桥区,陕西/西安/灞桥,Baqiao,34.26872206,109.0621437
2782,WQJ7P51HQNTN,陕西省/西安市/未央区,陕西/西安/未央,Weiyang,34.29458873,108.9420673
2783,WQJ6WSDSFJ3E,陕西省/西安市/雁塔区,陕西/西安/雁塔,Yanta,34.21501657,108.9219783
2784,WQJTJQM8RHQG,陕西省/西安市/阎良区,陕西/西安/阎良,Yanliang,34.66330485,109.2229505
2785,WQJET2GEF2QS,陕西省/西安市/临潼区,陕西/西安/临潼,Lintong,34.37,109.22
2786,WQJ6QU2QSVXJ,陕西省/西安市/长安区,陕西/西安/长安,Changan,34.17,108.93
2787,WQJS6JVXU4X1,陕西省/西安市/高陵区,陕西/西安/高陵,Gaoling,34.53,109.08
2788,WQJ1ZR8NGKTP,陕西省/西安市/鄠邑区,陕西/西安/鄠邑,Huxian,34.1,108.6
2789,WQJDR8U6HTKH,陕西省/西安市/蓝田县,陕西/西安/蓝田,Lantian,34.15,109.32
2790,WQHFQHKYDTXT,陕西省/西安市/周至县,陕西/西安/周至,Zhouzhi,34.17,108.2
2791,WQJQWC27HZX1,陕西省/铜川市,陕西/铜川/铜川,Tongchuan,34.9,108.93
2792,WQJX9BNWGGSM,陕西省/铜川市/王益区,陕西/铜川/王益,Wangyi,35.06953785,109.0703724
2793,WQJXF82REX68,陕西省/铜川市/印台区,陕西/铜川/印台,Yintai,35.11500439,109.0947352
2794,WQJQXUUZDPCC,陕西省/铜川市/耀州区,陕西/铜川/耀州,Yaozhou,34.92,108.98
2795,WQM97H6GBQ33,陕西省/铜川市/宜君县,陕西/铜川/宜君,Yijun,35.4,109.12
2796,WQH5TBCEVBMU,陕西省/宝鸡市,陕西/宝鸡/宝鸡,Baoji,34.37,107.13
2797,WQH5W1KDPKXE,陕西省/宝鸡市/渭滨区,陕西/宝鸡/渭滨,Weibin,34.37246884,107.1451729
2798,WQH5W44QT9Y2,陕西省/宝鸡市/金台区,陕西/宝鸡/金台,Jintai,34.37734599,107.1420063
2799,WQH7E2B7Y26U,陕西省/宝鸡市/陈仓区,陕西/宝鸡/陈仓,Chencang,34.37,107.37
2800,WQHK7KPTX67K,陕西省/宝鸡市/凤翔县,陕西/宝鸡/凤翔,Fengxiang,34.52,107.38
2801,WQHEBZQMZC2Q,陕西省/宝鸡市/岐山县,陕西/宝鸡/岐山,Qishan,34.45,107.62
2802,WQHEW8UEC0MU,陕西省/宝鸡市/扶风县,陕西/宝鸡/扶风,Fufeng,34.37,107.87
2803,WQHE5BMPKZPM,陕西省/宝鸡市/眉县,陕西/宝鸡/眉县,Meixian,34.28,107.75
2804,WQ5YX3MG1RW9,陕西省/宝鸡市/陇县,陕西/宝鸡/陇县,Longxian,34.9,106.85
2805,WQHJJGCDVUJV,陕西省/宝鸡市/千阳县,陕西/宝鸡/千阳,Qianyang,34.65,107.13
2806,WQHTK9718H8F,陕西省/宝鸡市/麟游县,陕西/宝鸡/麟游,Linyou,34.68,107.78
2807,WQ58ZYVQRFKC,陕西省/宝鸡市/凤县,陕西/宝鸡/凤县,Fengxian,33.92,106.52
2808,WQH3F4K01K24,陕西省/宝鸡市/太白县,陕西/宝鸡/太白,Taibai,34.07,107.32
2809,WQJ7398FTXFD,陕西省/咸阳市,陕西/咸阳/咸阳,Xianyang,34.33,108.7
2810,WQJ739F0DUXQ,陕西省/咸阳市/秦都区,陕西/咸阳/秦都,Qindou,34.33101323,108.701605
2811,WQHFGRM2FMCW,陕西省/咸阳市/杨陵区,陕西/咸阳/杨陵,Yangling,34.27338455,108.0798183
2812,WQJ76R8T4XW1,陕西省/咸阳市/渭城区,陕西/咸阳/渭城,Weicheng,34.36338661,108.7324918
2813,WQJKYY2KHGZ0,陕西省/咸阳市/三原县,陕西/咸阳/三原,Sanyuan,34.62,108.93
2814,WQJKKMZXFF99,陕西省/咸阳市/泾阳县,陕西/咸阳/泾阳,Jingyang,34.53,108.83
2815,WQHUQVFXVF91,陕西省/咸阳市/乾县,陕西/咸阳/乾县,Qianxian,34.53,108.23
2816,WQJH5HVH91G7,陕西省/咸阳市/礼泉县,陕西/咸阳/礼泉,Liquan,34.48,108.42
2817,WQHVKSCY5SGF,陕西省/咸阳市/永寿县,陕西/咸阳/永寿,Yongshou,34.7,108.13
2818,WQK8HXGNB58F,陕西省/咸阳市/长武县,陕西/咸阳/长武,Changwu,35.2,107.78
2819,WQJPC17KZFW8,陕西省/咸阳市/旬邑县,陕西/咸阳/旬邑,Xunyi,35.12,108.33
2820,WQJJYG981MUJ,陕西省/咸阳市/淳化县,陕西/咸阳/淳化,Chunhua,34.78,108.58
2821,WQHFYNSV4XP8,陕西省/咸阳市/武功县,陕西/咸阳/武功,Wugong,34.27,108.2
2822,WQJ5HS0EZPQT,陕西省/咸阳市/兴平市,陕西/咸阳/兴平,Xingping,34.3,108.48
2823,WQHZ73J2W931,陕西省/咸阳市/彬州市,陕西/咸阳/彬州,Binxian,35.03,108.08
2824,WQJU78X3NFJU,陕西省/渭南市,陕西/渭南/渭南,Weinan,34.5,109.5
2825,WQJU72QMUR28,陕西省/渭南市/临渭区,陕西/渭南/临渭,Linwei,34.49946959,109.4875262
2826,WQNH3UHJD6KK,陕西省/渭南市/华州区,陕西/渭南/华州,Huaxian,34.52,109.77
2827,WQNKS3EH34V3,陕西省/渭南市/潼关县,陕西/渭南/潼关,Tongguan,34.55,110.23
2828,WQNJVX0SDWJJ,陕西省/渭南市/大荔县,陕西/渭南/大荔,Dali,34.8,109.93
2829,WQQ26T2V95BZ,陕西省/渭南市/合阳县,陕西/渭南/合阳,Heyang,35.23,110.15
2830,WQQ0JS2D6EM4,陕西省/渭南市/澄城县,陕西/渭南/澄城,Chengcheng,35.18,109.93
2831,WQJYVD3WX04N,陕西省/渭南市/蒲城县,陕西/渭南/蒲城,Pucheng,34.95,109.58
2832,WQMBJS3DR564,陕西省/渭南市/白水县,陕西/渭南/白水,Baishui,35.18,109.58
2833,WQJTSQN3QMS8,陕西省/渭南市/富平县,陕西/渭南/富平,Fuping,34.75,109.18
2834,WQQ9BFUTVX25,陕西省/渭南市/韩城市,陕西/渭南/韩城,Hancheng,35.48,110.43
2835,WQNK8VMBCGJ4,陕西省/渭南市/华阴市,陕西/渭南/华阴,Huayin,34.57,110.08
2836,WQTB5QBFKYSB,陕西省/延安市,陕西/延安/延安,Yanan,36.6,109.48
2837,WQTB5MNX09S1,陕西省/延安市/宝塔区,陕西/延安/宝塔,Baota,36.59117576,109.4877133
2838,WQT9XXURKDHH,陕西省/延安市/安塞区,陕西/延安/安塞,Ansai,36.87,109.32
2839,WQW0P55TCY0Z,陕西省/延安市/延长县,陕西/延安/延长,Yanchang,36.58,110
2840,WQW3G1Y9S469,陕西省/延安市/延川县,陕西/延安/延川,Yanchuan,36.88,110.18
2841,WQTGPX73BJXJ,陕西省/延安市/子长县,陕西/延安/子长,Zichang,37.13,109.67
2842,WQT37NGUH9QR,陕西省/延安市/志丹县,陕西/延安/志丹,Zhidan,36.82,108.77
2843,WQSFKHBQGXQK,陕西省/延安市/吴起县,陕西/延安/吴起,Wuqi,36.9852987,108.1059708
2844,WQMY2KD4RDJV,陕西省/延安市/甘泉县,陕西/延安/甘泉,Ganquan,36.28,109.35
2845,WQMU8VBY9WNU,陕西省/延安市/富县,陕西/延安/富县,Fuxian,35.98,109.37
2846,WQMG6PSRRG61,陕西省/延安市/洛川县,陕西/延安/洛川,Luochuan,35.77,109.43
2847,WQQM4FXQ7P44,陕西省/延安市/宜川县,陕西/延安/宜川,Yichuan,36.05,110.17
2848,WQQ47JPU82XX,陕西省/延安市/黄龙县,陕西/延安/黄龙,Huanglong,35.58,109.83
2849,WQMDQJ1KT88R,陕西省/延安市/黄陵县,陕西/延安/黄陵,Huangling,35.58,109.25
2850,WMUH5K1WDWZC,陕西省/汉中市,陕西/汉中/汉中,Hanzhong,33.07,107.02
2851,WMUH5KNUSFE5,陕西省/汉中市/汉台区,陕西/汉中/汉台,Hantai,33.0696341,107.0273002
2852,WMU59R2NCTFG,陕西省/汉中市/南郑区,陕西/汉中/南郑,Nanzheng,33,106.93
2853,WMUKD6G2DRBS,陕西省/汉中市/城固县,陕西/汉中/城固,Chenggu,33.15,107.33
2854,WMUKZRE888U6,陕西省/汉中市/洋县,陕西/汉中/洋县,Yangxian,33.22,107.55
2855,WMUES7GDRJ87,陕西省/汉中市/西乡县,陕西/汉中/西乡,Xixiang,32.98,107.77
2856,WMGUE6F8XPUU,陕西省/汉中市/勉县,陕西/汉中/勉县,Mianxian,33.15,106.67
2857,WMGDCB8BS7W4,陕西省/汉中市/宁强县,陕西/汉中/宁强,Ningqiang,32.83,106.25
2858,WMGMXE81662F,陕西省/汉中市/略阳县,陕西/汉中/略阳,Lueyang,33.33,106.15
2859,WMU9P3FKUPX2,陕西省/汉中市/镇巴县,陕西/汉中/镇巴,Zhenba,32.53,107.9
2860,WMUP302F8W4R,陕西省/汉中市/留坝县,陕西/汉中/留坝,Liuba,33.62,106.92
2861,WMUY9PUWKM58,陕西省/汉中市/佛坪县,陕西/汉中/佛坪,Fuoping,33.53,107.98
2862,WQY1BBWVNM4Q,陕西省/榆林市,陕西/榆林/榆林,Yulin,38.28,109.73
2863,WQY1C2TT0M5Q,陕西省/榆林市/榆阳区,陕西/榆林/榆阳,Yuyang,38.28,109.75
2864,WQTXYSX6B89Z,陕西省/榆林市/横山区,陕西/榆林/横山,Hengshan,37.95,109.28
2865,WQYYP3NWNX6D,陕西省/榆林市/府谷县,陕西/榆林/府谷,Fugu,39.03,111.07
2866,WQTMGUCEZU00,陕西省/榆林市/靖边县,陕西/榆林/靖边,Jingbian,37.6,108.8
2867,WQSTB3PZMEXP,陕西省/榆林市/定边县,陕西/榆林/定边,Dingbian,37.58,107.6
2868,WQWMKF9T74WM,陕西省/榆林市/绥德县,陕西/榆林/绥德,Suide,37.5,110.25
2869,WQWQG0NTSN49,陕西省/榆林市/米脂县,陕西/榆林/米脂,Mizhi,37.75,110.18
2870,WQY86134D9DY,陕西省/榆林市/佳县,陕西/榆林/佳县,Jiaxian,38.02,110.48
2871,WQWTP9X4H1BR,陕西省/榆林市/吴堡县,陕西/榆林/吴堡,Wubu,37.45,110.73
2872,WQW6CY4YTUZR,陕西省/榆林市/清涧县,陕西/榆林/清涧,Qingjian,37.08,110.12
2873,WQWNPB92KU69,陕西省/榆林市/子洲县,陕西/榆林/子洲,Zizhou,37.62,110.03
2874,WQYSFKZ9HSEU,陕西省/榆林市/神木市,陕西/榆林/神木,Shenmu,38.83,110.5
2875,WMV9BV1YY1EC,陕西省/安康市,陕西/安康/安康,Ankang,32.68,109.02
2876,WMVD0B77K0R2,陕西省/安康市/汉滨区,陕西/安康/汉滨,Hanbin,32.69724507,109.0219788
2877,WMV5HVR23HXB,陕西省/安康市/汉阴县,陕西/安康/汉阴,Hanyin,32.9,108.5
2878,WMUUP294PYD3,陕西省/安康市/石泉县,陕西/安康/石泉,Shiquan,33.05,108.25
2879,WMVJ8CSPNFNN,陕西省/安康市/宁陕县,陕西/安康/宁陕,Ningshan,33.32,108.32
2880,WMV1J8J4SR3K,陕西省/安康市/紫阳县,陕西/安康/紫阳,Ziyang,32.52,108.53
2881,WMTRY5DT9UTM,陕西省/安康市/岚皋县,陕西/安康/岚皋,Langao,32.32,108.9
2882,WMVB264PXTVB,陕西省/安康市/平利县,陕西/安康/平利,Pingli,32.4,109.35
2883,WMTVK5W42YWZ,陕西省/安康市/镇坪县,陕西/安康/镇坪,Zhenping,31.88,109.52
2884,WMVFC080DEX6,陕西省/安康市/旬阳县,陕西/安康/旬阳,Xunyang,32.83,109.38
2885,WMY69QSQ7GQM,陕西省/安康市/白河县,陕西/安康/白河,Baihe,32.82,110.1
2886,WQN0TV21C6RY,陕西省/商洛市,陕西/商洛/商洛,Shangluo,33.8670433,109.9402499
2887,WQN0TTBE49T5,陕西省/商洛市/商州区,陕西/商洛/商州,Shangzhou,33.87,109.93
2888,WQN3FH44QURY,陕西省/商洛市/洛南县,陕西/商洛/洛南,Luonan,34.08,110.13
2889,WMYRWWGUER6D,陕西省/商洛市/丹凤县,陕西/商洛/丹凤,Danfeng,33.7,110.33
2890,WMYYEPUQ7M02,陕西省/商洛市/商南县,陕西/商洛/商南,Shangnan,33.53,110.88
2891,WMYNSRUNMT42,陕西省/商洛市/山阳县,陕西/商洛/山阳,Shanyang,33.53,109.88
2892,WMVW5V8XG7DV,陕西省/商洛市/镇安县,陕西/商洛/镇安,Zhenan,33.43,109.15
2893,WMVXDEK0NR01,陕西省/商洛市/柞水县,陕西/商洛/柞水,Zhashui,33.68,109.1
2894,WQ3V4QR6VR6G,甘肃省/兰州市,甘肃/兰州/兰州,Lanzhou,36.07,103.82
2895,WQ3V4S13X6PJ,甘肃省/兰州市/城关区,甘肃/兰州/城关,Chengguan,36.05739811,103.822838
2896,WQ3V1TSRUYEZ,甘肃省/兰州市/七里河区,甘肃/兰州/七里河,Qilihe,36.06673518,103.7829008
2897,WQ3TMGVY4T5S,甘肃省/兰州市/西固区,甘肃/兰州/西固,Xigu,36.10075854,103.6200691
2898,WQ3V2HRWPPME,甘肃省/兰州市/安宁区,甘肃/兰州/安宁,Anning,36.10351691,103.7215451
2899,WQ3NU8K6H92P,甘肃省/兰州市/红古区,甘肃/兰州/红古,Honggu,36.34449809,102.8600337
2900,WQ92VYQZV2M0,甘肃省/兰州市/永登县,甘肃/兰州/永登,Yongdeng,36.73,103.27
2901,WQ3YTMWJDDCG,甘肃省/兰州市/皋兰县,甘肃/兰州/皋兰,Gaolan,36.33,103.95
2902,WQ65CQ3C7U75,甘肃省/兰州市/榆中县,甘肃/兰州/榆中,Yuzhong,35.85,104.12
2903,WPJFKJQ5BCWZ,甘肃省/嘉峪关市,甘肃/嘉峪关/嘉峪关,Jiayuguan,39.8,98.27
2904,WQBEJ0TNY84M,甘肃省/金昌市,甘肃/金昌/金昌,Jinchang,38.5,102.18
2905,WQBEJKQP0G5C,甘肃省/金昌市/金川区,甘肃/金昌/金川,Jinchuan,38.52065767,102.1921149
2906,WQB987HQ3HYC,甘肃省/金昌市/永昌县,甘肃/金昌/永昌,Yongchang,38.25,101.97
2907,WQ6PFTTX1VY6,甘肃省/白银市,甘肃/白银,Baiyin,36.55,104.18
2908,WQ6PFTTX1VY6,甘肃省/白银市/白银区,甘肃/白银/白银,Baiyin,36.55,104.18
2909,WQD8CQQZU032,甘肃省/白银市/平川区,甘肃/白银/平川,Pingchuan,36.73,104.83
2910,WQD2N13ESY17,甘肃省/白银市/靖远县,甘肃/白银/靖远,Jingyuan,36.57,104.68
2911,WQ6EN6ZPD6M7,甘肃省/白银市/会宁县,甘肃/白银/会宁,Huining,35.7,105.05
2912,WQD524VQQVBQ,甘肃省/白银市/景泰县,甘肃/白银/景泰,Jingtai,37.15,104.07
2913,WQ5HTXNGNE1W,甘肃省/天水市,甘肃/天水/天水,Tianshui,34.58,105.72
2914,WQ5HTXRPUXMC,甘肃省/天水市/秦州区,甘肃/天水/秦州,Qinzhou,34.58221063,105.7202632
2915,WQ5KJ8PFPH4X,甘肃省/天水市/麦积区,甘肃/天水/麦积,Maiji,34.4534911,106.0729585
2916,WQ5MXN192JX8,甘肃省/天水市/清水县,甘肃/天水/清水,Qingshui,34.75,106.13
2917,WQ5NKEFS3RNU,甘肃省/天水市/秦安县,甘肃/天水/秦安,Qinan,34.87,105.67
2918,WQ4VSF6UYVHX,甘肃省/天水市/甘谷县,甘肃/天水/甘谷,Gangu,34.73,105.33
2919,WQ4TD8E69JH5,甘肃省/天水市/武山县,甘肃/天水/武山,Wushan,34.72,104.88
2920,WQ5X15E1C2US,甘肃省/天水市/张家川回族自治县,甘肃/天水/张家川,Zhangjiachuan,35,106.22
2921,WQ8ZZ2UYK26X,甘肃省/武威市,甘肃/武威/武威,Wuwei,37.93,102.63
2922,WQ8ZZ8SD0P07,甘肃省/武威市/凉州区,甘肃/武威/凉州,Liangzhou,37.92793266,102.6404575
2923,WQC79WS9F1FC,甘肃省/武威市/民勤县,甘肃/武威/民勤,Minqin,38.62,103.08
2924,WQ9JJJ4YTF20,甘肃省/武威市/古浪县,甘肃/武威/古浪,Gulang,37.47,102.88
2925,WQ966U0BP5TS,甘肃省/武威市/天祝藏族自治县,甘肃/武威/天祝,Tianzhu,36.98,103.13
2926,WNZMMYCRWTUZ,甘肃省/张掖市,甘肃/张掖/张掖,Zhangye,38.93,100.45
2927,WNZMQQUDYXMD,甘肃省/张掖市/甘州区,甘肃/张掖/甘州,Ganzhou,38.92919175,100.4764371
2928,WNYUFUV14HXU,甘肃省/张掖市/肃南裕固族自治县,甘肃/张掖/肃南,Sunan,38.83,99.62
2929,WNZDW5YYUR0Z,甘肃省/张掖市/民乐县,甘肃/张掖/民乐,Minle,38.43,100.82
2930,WNZNX7MSF0TW,甘肃省/张掖市/临泽县,甘肃/张掖/临泽,Linze,39.13,100.17
2931,WPNBP2YTNS4D,甘肃省/张掖市/高台县,甘肃/张掖/高台,Gaotai,39.38,99.82
2932,WNZUS5SJYEYY,甘肃省/张掖市/山丹县,甘肃/张掖/山丹,Shandan,38.78,101.08
2933,WQ7F5V8HRBZU,甘肃省/平凉市,甘肃/平凉/平凉,Pingliang,35.5387592,106.6885757
2934,WQ7F5RDTZ0KF,甘肃省/平凉市/崆峒区,甘肃/平凉/崆峒,Kongtong,35.55,106.67
2935,WQK2GR8KNM6G,甘肃省/平凉市/泾川县,甘肃/平凉/泾川,Jingchuan,35.33,107.37
2936,WQHX8BQ3XCB6,甘肃省/平凉市/灵台县,甘肃/平凉/灵台,Lingtai,35.07,107.62
2937,WQK0GD0V7UBQ,甘肃省/平凉市/崇信县,甘肃/平凉/崇信,Chongxin,35.3,107.03
2938,WQ72JPZQB5E6,甘肃省/平凉市/庄浪县,甘肃/平凉/庄浪,Zhuanglang,35.2,106.05
2939,WQ74JDNYYXCT,甘肃省/平凉市/静宁县,甘肃/平凉/静宁,Jingning,35.52,105.72
2940,WQ7B6GS5M5GG,甘肃省/平凉市/华亭市,甘肃/平凉/华亭,Huating,35.22,106.65
2941,WPN41UK0D3H6,甘肃省/酒泉市,甘肃/酒泉/酒泉,Jiuquan,39.75,98.52
2942,WPN41E4Z384M,甘肃省/酒泉市/肃州区,甘肃/酒泉/肃州,Suzhou,39.74428746,98.50726217
2943,WPN76W0U3H0V,甘肃省/酒泉市/金塔县,甘肃/酒泉/金塔,Jinta,39.98,98.9
2944,WPK0M8YWC8WC,甘肃省/酒泉市/瓜州县,甘肃/酒泉/瓜州,Guazhou,40.8304768,95.8756993
2945,WP52Z43S8JZW,甘肃省/酒泉市/肃北蒙古族自治县,甘肃/酒泉/肃北,Subei,39.52,94.88
2946,WP516W3J2R6N,甘肃省/酒泉市/阿克塞哈萨克族自治县,甘肃/酒泉/阿克塞,Akesai,39.63,94.33
2947,WPJJ0KV8HBJP,甘肃省/酒泉市/玉门市,甘肃/酒泉/玉门,Yumen,40.28,97.05
2948,WP5K632W4YHQ,甘肃省/酒泉市/敦煌市,甘肃/酒泉/敦煌,Dunhuang,40.13,94.67
2949,WQKE38EK0NBP,甘肃省/庆阳市,甘肃/庆阳/庆阳,Qingyang,35.7310098,107.6485062
2950,WQKE30MY2FBB,甘肃省/庆阳市/西峰区,甘肃/庆阳/西峰,Xifeng,35.73,107.63
2951,WQKSYCEG4NQK,甘肃省/庆阳市/庆城县,甘肃/庆阳/庆城,Qingcheng,36,107.88
2952,WQS21EJMZNNZ,甘肃省/庆阳市/环县,甘肃/庆阳/环县,Huanxian,36.58,107.3
2953,WQKZ3PHTHKG8,甘肃省/庆阳市/华池县,甘肃/庆阳/华池,Huachi,36.47,107.98
2954,WQKGF0CF87VY,甘肃省/庆阳市/合水县,甘肃/庆阳/合水,Heshui,35.82,108.02
2955,WQM1FN8DKP8U,甘肃省/庆阳市/正宁县,甘肃/庆阳/正宁,Zhengning,35.5,108.37
2956,WQK9ZY8FQR8K,甘肃省/庆阳市/宁县,甘肃/庆阳/宁县,Ningxian,35.5,107.92
2957,WQK4ZRKEJ41D,甘肃省/庆阳市/镇原县,甘肃/庆阳/镇原,Zhenyuan,35.68,107.2
2958,WQ66KU06BHB1,甘肃省/定西市,甘肃/定西/定西,Dingxi,35.5742283,104.6231461
2959,WQ66KTJUW8WP,甘肃省/定西市/安定区,甘肃/定西/安定,Anding,35.58,104.62
2960,WQ6B5PBWYG84,甘肃省/定西市/通渭县,甘肃/定西/通渭,Tongwei,35.2,105.25
2961,WQ4RHGT1Z8YS,甘肃省/定西市/陇西县,甘肃/定西/陇西,Longxi,35,104.63
2962,WQ4PGE4XN48S,甘肃省/定西市/渭源县,甘肃/定西/渭源,Weiyuan,35.13,104.22
2963,WQ3C78EZ6QJ8,甘肃省/定西市/临洮县,甘肃/定西/临洮,Lintao,35.38,103.87
2964,WQ4Q320XZQY5,甘肃省/定西市/漳县,甘肃/定西/漳县,Zhangxian,34.85,104.47
2965,WQ1GZ7B369NN,甘肃省/定西市/岷县,甘肃/定西/岷县,Minxian,34.43,104.03
2966,WMFTU75WU2CG,甘肃省/陇南市,甘肃/甘肃/陇南,Longnan,33.37213498,104.9573838
2967,WMFW5823J5Q2,甘肃省/陇南市/武都区,甘肃/陇南/武都,Wudu,33.4,104.92
2968,WMGPVSQGQX9X,甘肃省/陇南市/成县,甘肃/陇南/成县,Chengxian,33.73,105.72
2969,WMF7QN3ESV1Q,甘肃省/陇南市/文县,甘肃/陇南/文县,Wenxian,32.95,104.68
2970,WQ41XNX5WK11,甘肃省/陇南市/宕昌县,甘肃/陇南/宕昌,Dangchang,34.05,104.38
2971,WMGJDGX96674,甘肃省/陇南市/康县,甘肃/陇南/康县,Kangxian,33.33,105.6
2972,WQ4CS1JHGGDU,甘肃省/陇南市/西和县,甘肃/陇南/西和,Xihe,34.02,105.3
2973,WQ4F3NQ2YTGC,甘肃省/陇南市/礼县,甘肃/陇南/礼县,Lixian,34.18,105.17
2974,WQ52JGTHE0M0,甘肃省/陇南市/徽县,甘肃/陇南/徽县,Huixian,33.77,106.08
2975,WQ58FYVQ3D2C,甘肃省/陇南市/两当县,甘肃/陇南/两当,Liangdang,33.92,106.3
2976,WQ36SBF902FR,甘肃省/临夏回族自治州,甘肃/临夏,Linxia,35.6,103.22
2977,WQ36SBF902FR,甘肃省/临夏回族自治州/临夏县,甘肃/临夏/临夏,Linxia,35.6,103.22
